depression_scaled2
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
3.38983
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
5.08475
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
6.77966
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
8.47458
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
10.16949
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
11.86441
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
13.55932
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
15.25424
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
16.94915
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
18.64407
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
20.33898
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
22.0339
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
23.72881
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
25.42373
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
27.11864
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
28.81356
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
30.50847
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
32.20339
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
33.89831
35.59322
35.59322
35.59322
35.59322
35.59322
35.59322
35.59322
35.59322
35.59322
35.59322
35.59322
35.59322
35.59322
35.59322
35.59322
35.59322
35.59322
35.59322
35.59322
35.59322
35.59322
35.59322
35.59322
35.59322
35.59322
35.59322
35.59322
35.59322
35.59322
35.59322
35.59322
37.28814
37.28814
37.28814
37.28814
37.28814
37.28814
37.28814
37.28814
37.28814
37.28814
37.28814
37.28814
37.28814
37.28814
37.28814
37.28814
37.28814
37.28814
37.28814
37.28814
37.28814
37.28814
37.28814
37.28814
37.28814
37.28814
37.28814
38.98305
38.98305
38.98305
38.98305
38.98305
38.98305
38.98305
38.98305
38.98305
38.98305
38.98305
38.98305
38.98305
38.98305
38.98305
40.67797
40.67797
40.67797
40.67797
40.67797
40.67797
40.67797
40.67797
40.67797
40.67797
40.67797
40.67797
40.67797
40.67797
40.67797
40.67797
40.67797
40.67797
40.67797
40.67797
40.67797
40.67797
40.67797
40.67797
40.67797
40.67797
40.67797
40.67797
40.67797
40.67797
40.67797
40.67797
40.67797
40.67797
40.67797
40.67797
40.67797
42.37288
42.37288
42.37288
42.37288
42.37288
42.37288
42.37288
42.37288
42.37288
42.37288
42.37288
42.37288
42.37288
42.37288
42.37288
42.37288
42.37288
42.37288
42.37288
44.0678
44.0678
44.0678
44.0678
44.0678
44.0678
44.0678
44.0678
44.0678
44.0678
44.0678
44.0678
44.0678
44.0678
44.0678
44.0678
44.0678
44.0678
44.0678
44.0678
44.0678
44.0678
44.0678
44.0678
44.0678
44.0678
44.0678
44.0678
44.0678
44.0678
44.0678
44.0678
44.0678
44.0678
44.0678
44.0678
44.0678
45.76271
45.76271
45.76271
45.76271
45.76271
45.76271
45.76271
45.76271
45.76271
45.76271
45.76271
45.76271
45.76271
45.76271
45.76271
45.76271
47.45763
47.45763
47.45763
47.45763
47.45763
47.45763
47.45763
47.45763
47.45763
47.45763
47.45763
47.45763
47.45763
47.45763
47.45763
47.45763
47.45763
47.45763
47.45763
47.45763
47.45763
47.45763
47.45763
47.45763
49.15254
49.15254
49.15254
49.15254
49.15254
49.15254
49.15254
49.15254
49.15254
49.15254
49.15254
49.15254
49.15254
49.15254
49.15254
49.15254
49.15254
49.15254
49.15254
49.15254
49.15254
49.15254
49.15254
49.15254
49.15254
49.15254
49.15254
49.15254
49.15254
49.15254
49.15254
49.15254
49.15254
49.15254
49.15254
49.15254
49.15254
50.84746
50.84746
50.84746
50.84746
50.84746
50.84746
50.84746
50.84746
50.84746
50.84746
50.84746
50.84746
50.84746
50.84746
50.84746
50.84746
50.84746
50.84746
50.84746
50.84746
50.84746
50.84746
50.84746
50.84746
50.84746
52.54237
52.54237
52.54237
52.54237
52.54237
52.54237
52.54237
52.54237
52.54237
52.54237
52.54237
52.54237
52.54237
52.54237
52.54237
52.54237
52.54237
52.54237
52.54237
54.23729
54.23729
54.23729
54.23729
54.23729
54.23729
54.23729
54.23729
54.23729
54.23729
54.23729
54.23729
54.23729
54.23729
54.23729
55.9322
55.9322
55.9322
55.9322
55.9322
55.9322
55.9322
55.9322
